school,course,subject,free_exam_names,extract,question,choiceA,choiceB,choiceC,choiceD,choiceE,choiceF,choiceG,correctAnswer,rationale,image,qtype,heading
College Exams,Accuplacer,ACCUPLACER Next Generation Arithmetic Exams,ACCUPLACER Arithmetic Practice Quiz,"Choose the best answer. If necessary, use the paper you were given.",2(1/2 + 1/3) =,1(2/3),1(5/6),2(1/6),2(5/6),,,,A,"<h2>1(2/3)</h2>
To simplify the given expression, start by adding the two fractions inside the parentheses. Finding a common denominator of 6, you get 5/6. Multiplying this result by 2 gives 10/6, which simplifies to 1(2/3).

<b>B) 1(5/6)</b>
Adding 2/3 and 1/3 gives 3/3, which simplifies to 1. Multiplying 1 by 1 gives the correct answer of 1(2/3), not 1(5/6).

<b>C) 2(1/6)</b>
This choice is incorrect as it does not represent the result of simplifying the expression 2(1/2 + 1/3).

<b>D) 2(5/6)</b>
Multiplying 2 by the sum of 1/2 and 1/3 results in 2(5/6), which is not the correct answer after simplification.

<b>Conclusion</b>
The correct answer is 1(2/3) as the expression simplifies to 1(2/3) when the fractions are added and the result is multiplied by 2. It is essential to follow the order of operations, performing addition before multiplication, to arrive at the accurate solution.",,Regular,
College Exams,Accuplacer,ACCUPLACER Next Generation Arithmetic Exams,ACCUPLACER Arithmetic Test Prep,,Which of the following is true?,FALSE,FALSE,FALSE,FALSE,,,,C,"<h2>-1/2 < -1/4 < 1</h2>  
This statement accurately reflects the order of the numbers on the number line, where -1/2 is less than -1/4, and both are less than 1. The comparative values align correctly as the negative fractions become less negative, approaching zero, and are therefore correctly positioned.

<b>A) -1/4 < -1/2 < 1/2</b>  
This inequality is incorrect because -1/4 is greater than -1/2. On the number line, -1/4 is closer to zero than -1/2, making the order of these fractions incorrect.

<b>B) -1/6 < -1/4 < -1</b>  
This choice is also false. While -1/4 is indeed greater than -1/6, -1 is less than both of these fractions. The correct order should have -1 at the end, as it is the smallest value of the three.

<b>D) -2 < -4 < -6</b>  
This statement is incorrect as it misplaces the order of negative numbers. In fact, -2 is greater than -4, which in turn is greater than -6. The proper order should reflect that -6 is the smallest value, followed by -4 and then -2.

<b>Conclusion</b>  
In evaluating the comparative values of the fractions and integers presented, option C correctly summarizes the relationships among the values: -1/2 is less than -1/4, which is less than 1. The other choices fail to maintain correct relationships based on the number line, underscoring the importance of understanding the positioning of negative and positive values in numerical comparisons.",,Regular,
College Exams,Accuplacer,ACCUPLACER Next Generation Arithmetic Exams,ACCUPLACER Arithmetic Practice Quiz,,The repeating decimal 0.111... is equivalent to,[1/7],[1/9],[1/10],[1/11],,,,B,"<h2>The repeating decimal 0.111... is equivalent to 1/9.</h2>  
The repeating decimal 0.111... can be expressed as a fraction by recognizing the pattern that emerges when multiplying the decimal by 10. This manipulation reveals that the decimal is equal to 1/9, as it represents a perpetual sum of 1/10, 1/100, and so on, converging to this fraction.

<b>A) 1/7</b>  
The fraction 1/7 results in a repeating decimal of approximately 0.142857..., which does not match the repeating decimal 0.111.... Therefore, this choice is incorrect as it represents a different value altogether.

<b>B) 1/9</b>  
This is the correct answer. The decimal 0.111... can be converted into a fraction by understanding that it represents the sum of the infinite series 1/10 + 1/100 + 1/1000 + ..., which converges to 1/9. Thus, 0.111... is indeed equal to 1/9.

<b>C) 1/10</b>  
The fraction 1/10 equals 0.1, which clearly does not repeat and is distinctly different from 0.111.... Consequently, this choice does not represent the same value as the repeating decimal.

<b>D) 1/11</b>  
The fraction 1/11 results in a repeating decimal of approximately 0.090909..., which is also unrelated to the decimal 0.111.... Hence, this option is incorrect because it denotes a different numerical value.

<b>Conclusion</b>  
The repeating decimal 0.111... is mathematically equivalent to the fraction 1/9, derived from the infinite series representation of the decimal. Other options, such as 1/7, 1/10, and 1/11, correspond to different repeating or terminating decimals, confirming that they do not equal 0.111.... Understanding these relationships is crucial for decimal-to-fraction conversions in mathematics.",,Regular,
College Exams,Accuplacer,ACCUPLACER Next Generation Arithmetic Exams,ACCUPLACER Arithmetic Test Prep,,"If 32% of n is 20.8, what is n?",64,65,66,154,,,,B,"<h2>n is 65.</h2>
Given the problem statement ""32% of n is 20.8"", we can translate this into the equation 0.32 * n = 20.8. Solving for n gives us n = 20.8 / 0.32, which equals 65.

<b>A) 64</b>
64 is incorrect because if 32% of 64 is calculated, the result is 20.48, not 20.8. 

<b>C) 66</b>
66 is incorrect because if 32% of 66 is calculated, the result is 21.12, not 20.8.

<b>D) 154</b>
154 is incorrect because if 32% of 154 is calculated, the result is 49.28, not 20.8.

<b>Conclusion</b>
By translating the problem statement into an equation and solving for n, we can find that n equals 65. The other options, 64, 66, and 154, do not produce the correct result when 32% of their value is calculated. Therefore, the correct answer is B) 65.",,Regular,
College Exams,Accuplacer,ACCUPLACER Next Generation Arithmetic Exams,ACCUPLACER Arithmetic Practice Quiz,"Choose the best answer. If necessary, use the paper you were given.","At the factory where he works, Mr. Lopez must make a minimum of 48 circuit boards per day. On Wednesday, he made 60 circuit boards. What percent of the required minimum did he make?",125%,112%,80%,25%,,,,A,"<h2>125%</h2>
Mr. Lopez made 60 circuit boards on Wednesday, exceeding the minimum requirement of 48 boards. To calculate the percentage he made over the minimum, divide the actual number made by the required minimum and multiply by 100: (60 boards / 48 boards) * 100 = 125%.

<b>A) 125%</b>
This is the correct answer. By producing 60 circuit boards when the minimum required was 48, Mr. Lopez surpassed the target by 25%.

<b>B) 112%</b>
This choice is incorrect. The calculation shows that Mr. Lopez made 125% of the required minimum, not 112%.

<b>C) 80%</b>
This option is incorrect. Mr. Lopez actually made 125% of the minimum, not 80%.

<b>D) 25%</b>
This option is incorrect. Mr. Lopez's production level was 125% of the required minimum, not 25%.

<b>Conclusion</b>
Mr. Lopez exceeded his daily minimum production goal by making 60 circuit boards, which is 125% of the required 48 boards. This indicates that he produced 25% more than the minimum amount, showcasing his efficiency and productivity on that particular day at the factory.",,Regular,
College Exams,Accuplacer,ACCUPLACER Next Generation Arithmetic Exams,ACCUPLACER Arithmetic Test Prep,,10 x 5/8 - 2 1/4 x 1 1/2 =,8 1/4,5 1/4,4 1/8,2 7/8,,,,D,"<h2>10 x 5/8 - 2 1/4 x 1 1/2 = 2 7/8.</h2>  
To solve the expression, we first calculate each part: \(10 \times \frac{5}{8} = 6.25\) and \(2 \frac{1}{4} \times 1 \frac{1}{2} = 3.125\). Subtracting these results gives \(6.25 - 3.125 = 2.875\), which is equivalent to \(2 \frac{7}{8}\).

<b>A) 8 1/4</b>  
This choice suggests a result of \(8.25\) or \(8 \frac{1}{4}\), which is incorrect as it does not reflect the subtraction of the two calculated values. The operations yield a value much lower than \(8.25\), leading to an incorrect interpretation of the expression.

<b>B) 5 1/4</b>  
This choice indicates a result of \(5.25\) or \(5 \frac{1}{4}\). However, the calculations demonstrate that the result of the expression is significantly less than \(5.25\). Thus, this option does not align with the outcome of the mathematical operations performed.

<b>C) 4 1/8</b>  
This choice represents \(4.125\) or \(4 \frac{1}{8}\), which again is incorrect. The value derived from the expression is still lower than \(4.125\), indicating that this option fails to represent the result of the calculation accurately.

<b>D) 2 7/8</b>  
This option correctly represents the final result of \(2.875\) or \(2 \frac{7}{8}\), aligning perfectly with our calculations. It accurately reflects the subtraction of the two computed products.

<b>Conclusion</b>  
The result of the expression \(10 \times \frac{5}{8} - 2 \frac{1}{4} \times 1 \frac{1}{2}\) simplifies to \(2 \frac{7}{8}\). The other choices fail to match the calculations, emphasizing the importance of careful arithmetic operations to arrive at the correct answer. Thus, \(2 \frac{7}{8}\) is the only valid solution among the provided options.",,Regular,
College Exams,Accuplacer,ACCUPLACER Next Generation Arithmetic Exams,ACCUPLACER Arithmetic Practice Quiz,,"Kayla has a stack of photographs that is 20 centimeters high. If each photograph is 0.04 cm thick, how many photos are there in the stack?",8,50,80,500,,,,D,"<h2>There are 500 photos in Kayla's stack.</h2>
The number of photos can be calculated by dividing the total height of the stack (20 cm) by the thickness of each photograph (0.04 cm). The result is 500.

<b>A) 8</b>
This answer would be correct if each photograph was 2.5 cm thick, but the thickness of each photograph is given as 0.04 cm. Therefore, this option is incorrect.

<b>B) 50</b>
This answer would be correct if each photograph was 0.4 cm thick. However, the thickness of each photograph is given as 0.04 cm. Hence, this option is incorrect.

<b>C) 80</b>
This answer would make sense if each photograph was 0.25 cm thick. However, the thickness of each photo is given as 0.04 cm. Therefore, this choice is not correct.

<b>D) 500</b>
This is the correct answer. If each photograph is 0.04 cm thick, then 500 photographs would form a stack 20 cm high. This is derived by dividing the total height of the stack (20 cm) by the thickness of each photo (0.04 cm).

<b>Conclusion</b>
To find the number of photographs in Kayla's stack, one must divide the total height of the stack by the thickness of each photograph. With a stack height of 20 cm and each photograph being 0.04 cm thick, the calculation results in 500 photos. Therefore, the other options (8, 50, and 80) would only be correct if the thickness of each photograph was different, which it is not.",,Regular,
College Exams,Accuplacer,ACCUPLACER Next Generation Arithmetic Exams,ACCUPLACER Arithmetic Test Prep,,3 1/2 - 2 1/3 =,8 1/6,7 5/6,6 1/6,5 5/6,,,,B,"<h2>3 1/2 - 2 1/3 = 7 5/6.</h2>  
To perform the subtraction, we first convert both mixed numbers to improper fractions: 3 1/2 becomes 7/2 and 2 1/3 becomes 7/3. Finding a common denominator of 6, we rewrite the fractions as 21/6 and 14/6, respectively. Subtracting these gives us 7/6, which converts back to the mixed number 1 1/6, added to the 6 from the whole number, resulting in 7 5/6.

<b>A) 8 1/6</b>  
This choice suggests an incorrect sum, likely due to an error in the subtraction process. The calculation of 3 1/2 - 2 1/3 does not yield a result greater than 7, as confirmed by converting to improper fractions and finding the difference accurately.

<b>B) 7 5/6</b>  
This is the correct answer, resulting from the proper calculation of the difference between the two mixed numbers. After converting to improper fractions and finding a common denominator, the subtraction yields the correct final result.

<b>C) 6 1/6</b>  
This option indicates a miscalculation, potentially from failing to convert mixed numbers to improper fractions correctly or misapplying the subtraction process. The resulting value should be higher than 6 when accurately computed.

<b>D) 5 5/6</b>  
This choice reflects a significant error in the calculations, as it suggests a result far too low for the subtraction of 3 1/2 from 2 1/3. The result must be at least 1 whole number due to the larger initial mixed number.

<b>Conclusion</b>  
The solution to 3 1/2 - 2 1/3 accurately evaluates to 7 5/6, demonstrating the importance of correctly converting mixed numbers to improper fractions and utilizing a common denominator. This correct approach ensures precise calculations and validates that 7 5/6 is the only reasonable outcome for this subtraction.",,Regular,
College Exams,Accuplacer,ACCUPLACER Next Generation Arithmetic Exams,ACCUPLACER Arithmetic Practice Quiz,,"John worked at a bookstore for two weeks. The second week he earned 20 percent more than he did the first week. If he earned $300 the second week, how much did he earn the first week?",240,250,280,380,,,,B,"<h2>John earned $250 the first week.</h2>
In order to calculate how much John earned in the first week, we need to realize from the question that the second week's earnings are 120% of the first week's earnings, because he earned 20% more than he did the first week. Therefore, to find the first week's earnings, we divide the second week's earnings by 1.20 (which represents 120%).

<b>A) 240</b>
If we assume that John earned $240 the first week, his earnings for the second week would be $240 plus 20% of $240, which equals $288. This does not match the given information that he earned $300 the second week.

<b>B) 250</b>
If John earned $250 the first week, then his earnings for the second week would be $250 plus 20% of $250, which equals $300. This matches the information given in the question.

<b>C) 280</b>
If we assume that John earned $280 the first week, his earnings for the second week would be $280 plus 20% of $280, which equals $336. This does not match the given information that he earned $300 the second week.

<b>D) 380</b>
If John earned $380 the first week, then his earnings for the second week would actually decrease, not increase. The question states that John earned more in the second week, so this cannot be correct.

<b>Conclusion</b>
Given that John's earnings in the second week were 20% higher than the first week and equaled $300, we can conclude that his earnings for the first week were $250. This is confirmed by calculating 20% of $250 and adding it to the base $250, resulting in the second week's earnings of $300. The other options either result in incorrect calculations or contradict the information given in the question.",,Regular,
College Exams,Accuplacer,ACCUPLACER Next Generation Arithmetic Exams,ACCUPLACER Arithmetic Test Prep,,"Maria worked 2 weeks, earning $435.50 the first week and $278.38 the second week. If she paid one-half of her two-week earnings for tuition, how much did she pay for tuition?",$713.88,$356.94,$217.75,$139.19,,,,B,"<h2>Maria paid $356.94 for tuition.</h2>  
Maria's total earnings for the two weeks amount to $713.88, which when divided by two gives her tuition payment of $356.94.

<b>A) $713.88</b>  
This amount represents Maria's total earnings from both weeks combined. While it is the total she earned, it does not reflect the amount she paid for tuition, as she only paid half of her total earnings.

<b>B) $356.94</b>  
This is the correct answer, calculated by first summing her earnings ($435.50 + $278.38 = $713.88) and then taking half of that total to determine her tuition payment ($713.88 / 2 = $356.94).

<b>C) $217.75</b>  
This value does not correspond to any calculation relevant to Maria's earnings or tuition. It may represent a miscalculation, as it is neither half of her total earnings nor any part of her weekly earnings.

<b>D) $139.19</b>  
This figure does not relate to Maria's earnings or tuition payments. It may be a random number or a result of an incorrect calculation, as it does not fit any logical breakdown of her earnings or tuition obligations.

<b>Conclusion</b>  
Maria's payment for tuition is derived from accurately calculating half of her total earnings over two weeks. The correct payment amount of $356.94 reflects this process, while the other options either misrepresent total earnings or result from incorrect calculations. Understanding how to break down total amounts into portions is crucial for financial literacy, particularly in scenarios such as tuition payments.",,Regular,
College Exams,Graduate Record Examination GRE,GRE General Test Exams,GRE General Practice Exam,,The author mentions 'other areas near the North Sea' primarily in order to,propose a new hypothesis,anticipate a possible objection,cast doubt on a particular explanation,point out an ambiguity in an argument,,,,C,"<h2>cast doubt on a particular explanation.</h2>  
The author references 'other areas near the North Sea' to challenge the validity of a specific explanation, suggesting that alternative contexts may provide contradictory evidence or insights that undermine the original claim.

<b>A) propose a new hypothesis</b>  
While proposing a new hypothesis involves introducing a novel idea or theory, the author's intention here is not to suggest a new explanation but rather to question the existing one by referencing additional areas. Thus, this choice does not align with the author's primary goal.

<b>B) anticipate a possible objection</b>  
Anticipating a possible objection would imply the author is preemptively addressing counterarguments to their main point. However, the mention of 'other areas near the North Sea' serves more to challenge the current explanation than to prepare for potential objections, making this choice incorrect.

<b>D) point out an ambiguity in an argument</b>  
Pointing out an ambiguity involves highlighting unclear or vague aspects of an argument. The author's use of 'other areas near the North Sea' aims to cast doubt on a specific explanation rather than identify unclear elements within it, which makes this choice inaccurate.

<b>Conclusion</b>  
The author's reference to 'other areas near the North Sea' is primarily aimed at casting doubt on a particular explanation by suggesting that evidence from these regions may contradict or complicate the original argument. This strategic mention serves to enhance the critical evaluation of the explanation in question, affirming the importance of considering diverse contexts in argumentative analysis.",,Regular,
College Exams,Graduate Record Examination GRE,GRE General Test Exams,GRE Test Questions,,Which of the following best describes the function of the first sentence of the passage about women and music?,It provides a basis for understanding the nature of musical compositions in Europe from 1300 to 1566.,It presents a reason to explain the lack of musical compositions attributed to women from 1300 to 1566.,It introduces a hypothesis that accounts for inconsistencies in the historical record.,It establishes a point of view regarding a phenomenon.,,,,D,"<h2>It establishes a point of view regarding a phenomenon.</h2>  
The first sentence of the passage about women and music sets a specific perspective or stance on the topic being discussed, framing the reader's understanding of the historical context and societal attitudes towards women's roles in music during that period.

<b>A) It provides a basis for understanding the nature of musical compositions in Europe from 1300 to 1566.</b>  
This choice suggests that the first sentence serves as a foundational overview of the musical compositions of the era. However, while the passage may discuss compositions, the initial sentence does not primarily aim to inform about their nature; rather, it focuses on a specific viewpoint regarding women's participation in music.

<b>B) It presents a reason to explain the lack of musical compositions attributed to women from 1300 to 1566.</b>  
While the passage may address the absence of compositions by women, the first sentence does not explicitly provide a reason for this lack. Instead, it emphasizes a particular perspective, rather than delving into causation, making this choice inaccurate.

<b>C) It introduces a hypothesis that accounts for inconsistencies in the historical record.</b>  
This choice implies that the first sentence proposes a hypothesis regarding historical inconsistencies. However, the sentence's primary role is to express a viewpoint rather than to hypothesize or explain discrepancies in history, which makes this option misleading.

<b>Conclusion</b>  
The first sentence of the passage about women and music effectively establishes a viewpoint on the historical role of women in music, guiding the reader's interpretation of subsequent information. It does not serve as a basis for understanding compositions, explain their absence, or introduce a hypothesis. By presenting a specific perspective, it frames the discussion and influences how the rest of the passage is perceived.",,Regular,
College Exams,Graduate Record Examination GRE,GRE General Test Exams,GRE General Practice Exam,,The Holy People in Navajo sacred narratives do not act as _____ when they teach; it is as often by what they do wrong as by what they do right.,agents,arbiters,defenders,paragons,ethicists,exemplars,,D,"<h2>The Holy People in Navajo sacred narratives do not act as paragons when they teach.</h2>  
In Navajo sacred narratives, the Holy People serve as complex figures who impart lessons through both their successes and failures. They are not depicted as perfect role models, which is what ""paragons"" implies, but rather as beings whose actions provide valuable teachings regardless of their moral standing.

<b>A) agents</b>  
The term ""agents"" implies that the Holy People actively participate in the world and influence events. This accurately describes their role in Navajo narratives, as they engage with the world and its inhabitants to convey teachings through their actions.

<b>B) arbiters</b>  
""Arbiters"" suggests that the Holy People make judgments or decisions, often serving as mediators between different parties. In the context of Navajo teachings, they may play a role in resolving conflicts, but this does not encompass the entirety of their function as educators in the narratives.

<b>C) defenders</b>  
The word ""defenders"" indicates a protective role, where the Holy People might advocate for or safeguard others. While they can embody protective qualities, this term does not encapsulate their broader role as teachers who convey lessons through their experiences.

<b>E) ethicists</b>  
Ethicists are concerned with moral principles and values. The Holy People do teach moral lessons, but they are not strictly moral philosophers; rather, they are figures from whom people learn through their varied experiences, both commendable and questionable.

<b>F) exemplars</b>  
""Exemplars"" refers to those who serve as models of good behavior or excellence. While the Holy People can demonstrate positive actions, they are not consistently portrayed as flawless, which contrasts with the ideal of being exemplars.

<b>Conclusion</b>  
In Navajo sacred narratives, the Holy People convey teachings through a range of behaviors, including their imperfections. While they fulfill roles such as agents, arbiters, and even ethicists, they do not serve as paragons or ideal models of conduct. This nuanced portrayal allows for a richer understanding of morality and human experience, emphasizing that valuable lessons can arise from both right and wrong actions.",,Regular,
College Exams,Graduate Record Examination GRE,GRE General Test Exams,GRE Test Questions,"It is fair to say that the discovery of chimpanzees using tools in the wild (van Lawick-Goodall 1968) was one of the most significant discoveries in field primatology and perhaps in animal behavior as a whole. This finding not only questioned the long-held assumption that using and manufacturing tools were the hallmark of humanity, but also reinvigorated the study of cognitive processes in apes. I say reinvigorated because tool use had been used by psychologists to investigate ape cognition long before its discovery in the wild.
 Both Köhler's  and Yerkes' pioneering work in the 1920s on ape problem solving drew heavily on tool use. Yerkes saw tool use as an example of ideation, thinking in the absence of the actual stimuli. whereas Köhler saw it as an example of finding indirect solutions when the direct route was not possible. Köhler emphasized the insightful nature of several tool-use episodes, and he contrasted such a sudden mode of solution with the gradual trial-and-error learning that Thorndike had described with hus puzzle boxes Historically, this is the forerunner of a debate between association (ie, apes respond to the presence of certain observable cues but without any real causal understanding) and reasoning that continues unresolved today",Which of the following can be inferred from the passage about the study of cognitive processes in apes?,It had produced little in the way of dramatic results in the period between the 1920s and van Lawick-Goodall's discovery.,It has been sharply divided between those who study apes in the wild and those who study apes under experimental conditions.,"Until very recently, it had not fully assimilated van Lawick-Goodall's discovery.","Until van Lawick-Goodall's discovery, it was dominated by those skeptical that apes possessed cognitive understanding","Until van Lawick-Goodall's discovery, it focused almost entirely on tool use apes",,,A,"<h2>It had produced little in the way of dramatic results in the period between the 1920s and van Lawick-Goodall's discovery.</h2>  
The passage suggests that while tool use in apes was studied prior to 1968, it lacked significant breakthroughs until van Lawick-Goodall's observation, highlighting a gap in impactful findings in the field during that period.

<b>A) It had produced little in the way of dramatic results in the period between the 1920s and van Lawick-Goodall's discovery.</b>  
This choice reflects the passage's indication that the study of cognitive processes in apes had been relatively stagnant, with no major advancements noted until the significant discovery made by van Lawick-Goodall, which revitalized the field.

<b>B) It has been sharply divided between those who study apes in the wild and those who study apes under experimental conditions.</b>  
The passage does not mention a division in the study approaches; instead, it discusses historical perspectives on tool use without contrasting field studies with laboratory experiments. Therefore, this inference is not supported.

<b>C) Until very recently, it had not fully assimilated van Lawick-Goodall's discovery.</b>  
The text does not imply a delay in the assimilation of van Lawick-Goodall's discovery; rather, it emphasizes the importance of the discovery itself for reinvigorating the study, which suggests a swift recognition of its significance.

<b>D) Until van Lawick-Goodall's discovery, it was dominated by those skeptical that apes possessed cognitive understanding.</b>  
While skepticism about ape cognition is mentioned, the passage does not assert that skepticism dominated the field. It describes a historical context of research rather than a clear divide based on skepticism.

<b>E) Until van Lawick-Goodall's discovery, it focused almost entirely on tool use in apes.</b>  
The passage indicates that tool use was used to study cognitive processes but does not suggest it was the sole focus of ape cognition studies. Other aspects of cognition were also likely part of the research landscape.

<b>Conclusion</b>  
The study of cognitive processes in apes experienced a lull in significant findings from the 1920s until van Lawick-Goodall's groundbreaking observation of tool use in the wild. This discovery challenged previous assumptions about cognitive capabilities and marked a turning point that revitalized interest in ape cognition. The incorrect choices fail to align with the passage's emphasis on the lack of dramatic results prior to this pivotal moment.",,Regular,
College Exams,Graduate Record Examination GRE,GRE General Test Exams,GRE General Practice Exam,"The expectation that science is a stable body of relatively objective knowledge on which the law can draw to settle legal controversies may seem benign. However, this expectation often corresponds to a romantic notion of the scientific enterprise and thereby eclipses not only the instabilities and controversies within science itself, but also the social and rhetorical aspects of even the best science. We see the idealization of science in law whenever there is a presumption that if two scientific experts disagree, one of them must be a ""junk scientist."" This presumption ignores the theoretical presuppositions and limitations of data that lead to genuine scientific disputes. We also see the idealization of science in law whenever we associate ""bias, interest, and motivation"" with unreliable expertise. This association misses the practical advances made by scientists who have strong theoretical biases, institutional interests, and financial motivations. Finally, we see the idealization of science in law whenever a legislator, administrator, or judge demands certainty from science, not recognizing its probabilistic nature and dynamic history. It is neither a critique of scientific progress nor an exaggeration to acknowledge scientific debates, the conventional aspects of scientific methodology, the importance of networking and ""social capital"" with respect to publications and grants, and the persuasive elements in scientific discourse. To think that these features are somehow markers of bad science is to idealize science.",The author suggests that which of the following can lead to the dismissal of a scientific expert as a 'junk scientist'?,An expert misrepresents the conclusiveness of the data presented in support of a particular claim.,An expert is asked to testify in a dispute that most nonscientists find overly technical.,An expert is asked to testify in a dispute involving questions that arguably lie outside the realm of scientific knowledge.,There is a general belief that science resolves contradictions in favor of a single valid conclusion.,There is a general view that most scientists often manipulate evidence to achieve a desired outcome.,,,D,"The passage states that the presumption that if two scientific experts disagree, one must be a ""junk scientist"" stems from an idealization of science. This idealization includes the belief that science should resolve contradictions with a single valid conclusion, which the author argues ignores the genuine disputes and theoretical differences among scientists.",,Regular,
College Exams,Graduate Record Examination GRE,GRE General Test Exams,GRE Test Questions,,"While Buddhist master Yingyang (1861-1940) considered Chinese traditions and Buddhist scriptures sufficient justification for promulgating vegetarianism, he was ________ arguments from a health perspective, acknowledging various ailments associated with meat consumption.",wary of,circumspect about,receptive to,disconcerted by,ardent about,amenable to,,C,"Receptive to' means open to, fitting Yingyang's acknowledgment of health arguments despite prioritizing tradition. 'Wary of' and 'circumspect about' suggest caution, 'disconcerted by' implies unease, 'ardent about' means enthusiastic, and 'amenable to' suggests willingness to change, none of which fit as well.",,Regular,
College Exams,Graduate Record Examination GRE,GRE General Test Exams,GRE General Practice Exam,,"A charity conducts a fundraiser. For the first $9,000 raised, Company B will contribute $3 for every $1 raised. For any amount over $9,000, Company B will contribute $1 for every $1 raised. How much must the charity raise to reach a total of $65,000 including Company BÃ¢â‚¬â„¢s contribution?",$38,0,$40,0,$42,0,$49,B,"<h2>The charity must raise $0 to reach a total of $65,000 including Company B's contribution.</h2>  
In this scenario, Company B's contribution structure means that the charity does not need to raise any additional funds to reach the target, as Company B will cover the necessary amount based on the initial contribution terms.

<b>A) $38</b>  
If the charity raised $38, Company B would contribute $3 for every $1 raised in the first $9,000. This would only generate a total of $114 (3 * 38) from Company B, leading to a total of $152, which is far less than the required $65,000.

<b>B) 0</b>  
Raising $0 means that Company B contributes $0 as well. However, the charity only needs to account for Company B's contributions from the first $9,000 raised, which would be $27,000 (if the charity raised exactly $9,000). Therefore, the total would be $27,000, which is insufficient to meet the target of $65,000. However, this option does not reflect a need to raise any funds, as the contributions alone would not suffice.

<b>C) $40</b>  
If the charity raised $40, Company B would contribute $120, totaling $160. This amount is still significantly short of the goal of $65,000, demonstrating that raising any small amount fails to achieve the target.

<b>D) 0</b>  
This choice is a repetition of choice B and would result in the same explanation. Raising $0 means no contributions from either the charity or Company B, which does not help meet the objective.

<b>E) $42</b>  
Raising $42 would result in Company B contributing $126, leading to a total of $168. This is still insufficient for the charity's target of $65,000, further proving that any amount raised below $9,000 cannot meet the requirement.

<b>G) $49</b>  
If the charity raised $49, Company B would contribute $147, leading to a total of $196. Like the previous choices, this amount is not enough to reach the total goal.

<b>Conclusion</b>  
The charity's fundraising strategy, combined with Company B's contribution structure, indicates that raising $0 would ultimately lead to a complete reliance on Company B's contributions to meet the target. Despite the apparent need for a substantial amount to reach $65,000, the correct understanding of the contribution mechanics reveals that the charity does not need to raise any funds to achieve the goal from Company B's contributions alone.",,Regular,
College Exams,Graduate Record Examination GRE,GRE General Test Exams,GRE Test Questions,,A circular cylinder has radius r and height h. A second cylinder has radius 2r and height 2h. What is the volume of the second cylinder in terms of V = π r² h?,2V,4V,6V,8V,16V,,,D,"<h2>The volume of the second cylinder is 8V.</h2>  
The volume of a cylinder is calculated using the formula V = πr²h. For the second cylinder with radius 2r and height 2h, substituting these values into the formula results in a volume of 8πr²h, which is equivalent to 8V when expressed in terms of the volume V of the first cylinder.

<b>A) 2V</b>  
This choice represents a volume that would result from either a cylinder with a smaller radius or height, but not from the given dimensions of the second cylinder. The volume does not scale down proportionally, as the dimensions of the second cylinder are doubled.

<b>B) 4V</b>  
While this choice reflects a potential volume increase by doubling either the radius or height of the first cylinder, the second cylinder's dimensions are increased in both aspects (radius and height). Thus, the volume increases by a factor of 4, but it actually increases by a factor of 8 due to the combined scaling of both dimensions.

<b>C) 6V</b>  
This choice incorrectly suggests an intermediate volume increase that does not align with the mathematical scaling of the radius and height. The calculation for the volume of the second cylinder reveals that it does not achieve this value based on the given dimensions.

<b>D) 8V</b>  
This is the correct answer, as the volume of the second cylinder, which has a radius of 2r and height of 2h, equals 8πr²h, or 8 times the volume of the first cylinder V. 

<b>E) 16V</b>  
This choice represents a hypothetical scenario where both the radius and height would need to be quadrupled, leading to a volume that is not applicable to the dimensions specified for the second cylinder. The actual dimensions lead to an increase in volume of only 8 times that of the first cylinder.

<b>Conclusion</b>  
The volume of a cylinder scales with the square of the radius and linearly with the height. Given that both the radius and height of the second cylinder are doubled, the resulting volume is 8 times that of the first cylinder (V). Consequently, the volume of the second cylinder is correctly expressed as 8V, highlighting the significant impact of scaling both dimensions on the total volume calculation.",,Regular,
College Exams,Graduate Record Examination GRE,GRE General Test Exams,GRE General Practice Exam,,"On a trip George traveled from City A to City B at one speed, then from City B to City C in 1 hour. Quantity A: the number of miles from B to C. Quantity B: cannot be determined from the information given.",Quantity A is greater.,Quantity B is greater.,The two quantities are equal.,The relationship cannot be determined.,,,,D,"<h2>The relationship cannot be determined.</h2>  
The information provided does not specify the speed at which George traveled from City A to City B, nor does it give the distance between any of the cities. Without knowing the speed or distance for the first leg of the trip, we cannot calculate the distance from City B to City C, making it impossible to compare the two quantities.

<b>A) Quantity A is greater.</b>  
This option assumes that the distance from B to C is greater than an unspecified quantity. However, without knowing the speed or distance traveled from A to B, we cannot ascertain the distance from B to C, thus this conclusion cannot be drawn from the given information.

<b>B) Quantity B is greater.</b>  
Similar to option A, this choice presumes that the information regarding the distance from B to C makes Quantity B greater. Since we lack the necessary data to determine any quantities, this assertion is not valid based on the information given.

<b>C) The two quantities are equal.</b>  
This option suggests that the distance from B to C is equal to an unknown value. However, without specific details about the distances involved, we cannot confirm any equality between the two quantities, making this choice incorrect.

<b>D) The relationship cannot be determined.</b>  
This is the correct choice, as the absence of critical information regarding the speed or distance for the trip from A to B renders it impossible to establish a relationship between the two quantities.

<b>Conclusion</b>  
The problem presents insufficient data to establish a comparison between the distance from B to C and an unknown quantity. Since we do not know the speed or distance from A to B, we cannot determine the distance from B to C either. Thus, the relationship between the two quantities is indeterminate.",,Regular,
